order_item_id,order_id,product_id,quantity,unit_price,discount_pct,unit_cost,line_revenue
22280,8837,20,1,318.77,0,241.77,318.77
22281,8837,190,1,275.66,0,187.93,275.66
22282,8838,230,1,162.47,0.05,96.28,154.35
22283,8838,126,1,133.01,0,96.78,133.01
22284,8839,69,1,279.78,0,187.45,279.78
22285,8839,144,1,378.4,0,289.87,378.4
22286,8840,164,1,257.51,0,197.58,257.51
22287,8841,22,1,327.83,0,179.68,327.83
22288,8841,205,1,118.52,0.05,76.64,112.59
22289,8842,68,1,509.48,0,285.41,509.48
22290,8842,42,1,280.67,0,210.14,280.67
22291,8843,227,4,141.8,0,97.19,567.2
22292,8843,156,1,290.02,0.05,221.85,275.52
22293,8843,98,1,286.54,0.1,200.98,257.89
22294,8843,226,2,101.17,0,75.39,202.34
22295,8843,201,5,193.6,0,148.02,968.0
22296,8844,147,1,747.77,0,548.13,747.77
22297,8844,18,1,103.8,0.2,78.79,83.04
22298,8844,135,2,102.8,0.2,65.4,164.48
22299,8845,199,1,137.63,0.05,97.21,130.75
22300,8846,5,2,278.2,0.1,193.54,500.76
22301,8846,244,1,46.12,0.05,26.34,43.81
22302,8846,84,1,115.41,0,77.66,115.41
22303,8846,100,1,296.94,0,201.88,296.94
22304,8847,6,1,17.94,0.05,10.68,17.04
22305,8848,155,1,899.39,0.15,542.53,764.48
22306,8848,57,1,181.75,0.05,106.53,172.66
22307,8848,81,2,586.63,0,344.6,1173.26
22308,8849,87,3,268.76,0,167.56,806.28
22309,8849,75,1,510.63,0,288.8,510.63
22310,8849,226,1,105.16,0,75.39,105.16
22311,8850,237,4,272.11,0.05,208.78,1034.02
22312,8850,96,1,172.45,0,118.71,172.45
22313,8851,38,1,365.78,0.1,200.12,329.2
22314,8851,92,2,90.15,0,59.43,180.3
22315,8851,56,1,264.22,0.2,166.22,211.38
22316,8851,216,2,236.08,0.15,152.37,401.34
22317,8851,170,2,105.92,0,78.59,211.84
22318,8852,18,1,105.41,0,78.79,105.41
22319,8852,201,3,198.84,0,148.02,596.52
22320,8852,234,1,610.62,0,338.7,610.62
22321,8853,37,1,244.84,0,181.1,244.84
22322,8853,193,1,137.63,0,102.1,137.63
22323,8853,211,1,945.87,0.1,571.02,851.28
22324,8854,136,2,447.92,0.2,314.0,716.67
22325,8854,120,1,21.74,0,16.07,21.74
22326,8855,91,3,121.79,0,67.8,365.37
22327,8855,187,1,554.95,0,353.95,554.95
22328,8855,168,1,112.18,0.1,75.79,100.96
22329,8855,46,1,246.32,0,164.68,246.32
22330,8856,37,1,257.73,0.1,181.1,231.96
22331,8856,27,1,571.18,0.1,450.05,514.06
22332,8857,225,1,449.21,0.05,299.56,426.75
22333,8857,201,1,190.96,0.15,148.02,162.32
22334,8858,208,2,130.19,0,77.13,260.38
22335,8858,58,1,254.99,0,151.04,254.99
22336,8858,2,1,250.26,0,185.69,250.26
22337,8859,152,1,516.05,0,313.12,516.05
22338,8859,233,1,313.88,0.1,221.21,282.49
22339,8859,35,1,640.75,0.05,402.38,608.71
22340,8860,215,3,100.21,0,69.53,300.63
22341,8861,249,1,528.96,0,360.12,528.96
22342,8861,144,2,371.35,0.05,289.87,705.57
22343,8862,188,5,182.21,0,111.25,911.05
22344,8862,235,1,843.86,0.1,525.1,759.47
22345,8863,20,1,316.72,0,241.77,316.72
22346,8864,131,2,386.79,0,252.22,773.58
22347,8864,155,1,915.97,0.05,542.53,870.17
22348,8864,173,4,317.45,0,198.43,1269.8
22349,8865,59,3,767.31,0,472.53,2301.93
22350,8865,47,1,56.38,0,32.86,56.38
22351,8866,69,4,294.4,0,187.45,1177.6
22352,8866,114,3,161.02,0.1,111.52,434.75
22353,8867,92,1,96.05,0,59.43,96.05
22354,8867,29,1,242.88,0,170.75,242.88
22355,8868,248,1,382.74,0.1,206.33,344.47
22356,8868,71,1,181.17,0,129.87,181.17
22357,8869,120,1,22.8,0.1,16.07,20.52
22358,8870,57,4,179.82,0,106.53,719.28
22359,8870,173,2,328.85,0.2,198.43,526.16
22360,8871,159,5,112.44,0,86.96,562.2
22361,8871,180,2,332.33,0,216.02,664.66
22362,8871,232,2,530.55,0,309.27,1061.1
22363,8872,110,2,252.06,0.1,172.9,453.71
22364,8872,80,1,175.95,0,126.28,175.95
22365,8872,94,4,103.52,0,68.57,414.08
22366,8872,229,1,78.14,0,45.59,78.14
22367,8872,10,3,561.42,0,309.13,1684.26
22368,8872,1,1,531.46,0,342.48,531.46
22369,8873,7,1,232.61,0.05,157.34,220.98
22370,8873,109,1,36.84,0.05,26.78,35.0
22371,8873,197,1,168.55,0.05,114.12,160.12
22372,8874,201,5,188.12,0,148.02,940.6
22373,8875,56,3,281.63,0,166.22,844.89
22374,8875,222,1,121.62,0.05,69.67,115.54
22375,8876,178,1,415.63,0,331.71,415.63
22376,8876,6,2,17.33,0.05,10.68,32.93
22377,8876,40,1,363.44,0,239.26,363.44
22378,8877,104,1,104.57,0.1,78.97,94.11
22379,8877,157,1,97.59,0,54.99,97.59
22380,8878,157,1,92.18,0.05,54.99,87.57
22381,8878,229,1,78.3,0.05,45.59,74.38
22382,8879,183,1,143.49,0,80.26,143.49
22383,8879,70,1,264.64,0.1,170.82,238.18
22384,8880,63,2,191.25,0,111.97,382.5
22385,8880,16,3,363.8,0.05,276.21,1036.83
22386,8880,202,1,93.3,0.1,58.28,83.97
22387,8880,113,1,135.28,0.1,91.53,121.75
22388,8880,78,4,332.49,0.1,186.51,1196.96
22389,8880,9,2,61.94,0.05,33.28,117.69
22390,8881,235,2,800.47,0.1,525.1,1440.85
22391,8881,11,1,928.67,0.05,586.9,882.24
22392,8881,168,3,112.42,0,75.79,337.26
22393,8881,122,1,346.62,0,227.65,346.62
22394,8881,185,1,725.8,0.15,430.28,616.93
22395,8882,150,1,157.13,0.1,105.94,141.42
22396,8882,74,2,441.99,0,294.02,883.98
22397,8882,84,1,115.2,0,77.66,115.2
22398,8883,194,1,69.41,0,45.74,69.41
22399,8884,72,1,69.88,0.1,51.17,62.89
22400,8884,69,2,291.87,0,187.45,583.74
22401,8885,207,1,122.52,0.15,81.24,104.14
22402,8885,28,1,38.98,0,24.61,38.98
22403,8885,176,1,40.71,0.15,24.35,34.6
22404,8885,156,2,283.72,0.15,221.85,482.32
22405,8886,235,2,839.15,0.1,525.1,1510.47
22406,8886,134,2,297.05,0,185.87,594.1
22407,8887,64,1,350.65,0.05,232.12,333.12
22408,8887,90,1,300.32,0.05,236.61,285.3
22409,8888,223,1,233.26,0.05,165.43,221.6
22410,8888,113,1,140.94,0,91.53,140.94
22411,8888,51,2,204.44,0.05,111.25,388.44
22412,8889,18,1,101.74,0.05,78.79,96.65
22413,8890,185,2,701.39,0.05,430.28,1332.64
22414,8890,192,1,106.06,0,64.29,106.06
22415,8890,103,1,88.85,0,53.39,88.85
22416,8890,113,2,138.86,0.15,91.53,236.06
22417,8890,157,1,94.55,0,54.99,94.55
22418,8891,63,2,185.72,0.15,111.97,315.72
22419,8891,19,1,494.27,0.05,282.88,469.56
22420,8891,200,2,14.97,0,10.4,29.94
22421,8891,90,1,310.19,0.05,236.61,294.68
22422,8892,196,1,365.94,0.05,265.94,347.64
22423,8892,195,1,141.45,0,98.66,141.45
22424,8892,12,2,156.61,0.1,85.4,281.9
22425,8893,38,1,338.86,0,200.12,338.86
22426,8893,37,1,255.88,0,181.1,255.88
22427,8893,210,1,139.09,0,100.75,139.09
22428,8894,4,1,299.8,0.1,162.5,269.82
22429,8894,22,1,309.89,0,179.68,309.89
22430,8894,41,4,104.29,0.1,56.98,375.44
22431,8895,48,1,124.86,0,70.27,124.86
22432,8895,202,4,88.55,0.1,58.28,318.78
22433,8896,170,1,107.21,0.05,78.59,101.85
22434,8896,68,1,509.88,0.2,285.41,407.9
22435,8897,84,1,123.13,0,77.66,123.13
22436,8897,29,1,233.31,0.15,170.75,198.31
22437,8898,230,3,153.56,0.05,96.28,437.65
22438,8899,35,1,616.43,0,402.38,616.43
22439,8899,206,1,334.4,0,184.73,334.4
22440,8900,181,1,31.85,0.15,22.03,27.07
22441,8901,82,2,335.82,0,265.92,671.64
22442,8901,230,3,155.27,0,96.28,465.81
22443,8902,110,1,257.8,0.1,172.9,232.02
22444,8902,179,2,1095.4,0,599.16,2190.8
22445,8903,94,3,108.32,0.1,68.57,292.46
22446,8903,97,3,323.53,0,244.57,970.59
22447,8904,92,2,91.04,0,59.43,182.08
22448,8904,23,1,316.62,0.1,174.57,284.96
22449,8904,213,2,176.24,0,113.3,352.48
22450,8905,1,3,533.18,0,342.48,1599.54
22451,8905,131,1,386.36,0,252.22,386.36
22452,8905,17,1,439.33,0,254.17,439.33
22453,8905,212,3,359.56,0,206.89,1078.68
22454,8906,147,1,733.53,0.15,548.13,623.5
22455,8906,33,1,320.1,0.1,240.0,288.09
22456,8906,138,1,445.66,0.05,338.22,423.38
22457,8906,236,2,156.01,0,91.24,312.02
22458,8907,207,1,122.1,0.05,81.24,115.99
22459,8907,11,1,946.25,0.05,586.9,898.94
22460,8908,128,3,81.65,0,45.88,244.95
22461,8908,58,1,258.47,0,151.04,258.47
22462,8908,52,2,193.74,0,108.94,387.48
22463,8908,126,2,130.48,0.1,96.78,234.86
22464,8908,12,1,153.8,0,85.4,153.8
22465,8909,41,2,102.97,0,56.98,205.94
22466,8910,28,4,36.85,0.05,24.61,140.03
22467,8910,151,1,104.09,0.1,71.74,93.68
22468,8910,163,1,741.41,0.1,549.58,667.27
22469,8910,13,2,275.62,0,179.96,551.24
22470,8910,30,3,204.07,0,140.07,612.21
22471,8911,101,1,139.7,0,91.84,139.7
22472,8911,139,5,497.3,0,317.94,2486.5
22473,8911,187,1,565.28,0.1,353.95,508.75
22474,8912,38,3,346.37,0,200.12,1039.11
22475,8912,69,1,298.6,0,187.45,298.6
22476,8912,178,1,409.5,0,331.71,409.5
22477,8912,130,1,533.04,0,332.27,533.04
22478,8913,221,1,314.53,0,198.57,314.53
22479,8913,198,1,220.4,0.1,168.54,198.36
22480,8913,27,1,580.75,0.05,450.05,551.71
22481,8914,102,1,240.72,0.05,161.47,228.68
22482,8914,208,3,131.09,0.15,77.13,334.28
22483,8915,173,1,309.74,0,198.43,309.74
22484,8915,222,4,117.58,0,69.67,470.32
22485,8915,231,4,243.28,0,136.67,973.12
22486,8915,86,2,226.99,0,173.34,453.98
22487,8916,184,1,181.57,0,137.79,181.57
22488,8916,66,1,139.6,0,73.92,139.6
22489,8917,221,1,320.76,0.1,198.57,288.68
22490,8917,106,1,64.17,0,49.37,64.17
22491,8917,113,3,141.25,0,91.53,423.75
22492,8917,122,3,360.35,0,227.65,1081.05
22493,8917,57,1,181.56,0,106.53,181.56
22494,8918,191,1,258.01,0.15,146.26,219.31
22495,8918,114,1,162.64,0.05,111.52,154.51
22496,8918,36,1,444.0,0,267.8,444.0
22497,8919,196,1,345.92,0,265.94,345.92
22498,8919,47,1,54.04,0,32.86,54.04
22499,8920,9,2,60.82,0.05,33.28,115.56
22500,8921,193,2,134.82,0,102.1,269.64
22501,8921,90,2,310.01,0,236.61,620.02
22502,8921,184,2,181.99,0.1,137.79,327.58
22503,8921,49,1,49.71,0,35.06,49.71
22504,8922,185,1,686.6,0.15,430.28,583.61
22505,8922,112,2,116.95,0,90.57,233.9
22506,8922,192,1,106.41,0,64.29,106.41
22507,8923,171,2,51.73,0,35.09,103.46
22508,8923,216,1,232.67,0,152.37,232.67
22509,8923,231,2,227.12,0,136.67,454.24
22510,8923,116,1,367.49,0,197.11,367.49
22511,8924,246,2,200.97,0.15,139.11,341.65
22512,8924,122,3,340.58,0.15,227.65,868.48
22513,8924,138,1,463.32,0,338.22,463.32
22514,8924,208,1,135.74,0,77.13,135.74
22515,8924,10,2,544.39,0,309.13,1088.78
22516,8925,10,4,575.96,0,309.13,2303.84
22517,8926,190,2,285.22,0,187.93,570.44
22518,8926,95,1,97.39,0.05,63.87,92.52
22519,8926,217,1,240.15,0,161.65,240.15
22520,8926,122,2,356.72,0.15,227.65,606.42
22521,8927,131,1,385.34,0.15,252.22,327.54
22522,8927,107,1,388.62,0.1,207.72,349.76
22523,8927,29,2,237.37,0,170.75,474.74
22524,8928,95,5,95.49,0,63.87,477.45
22525,8928,204,3,505.06,0,276.98,1515.18
22526,8929,92,1,89.62,0,59.43,89.62
22527,8929,100,1,308.52,0,201.88,308.52
22528,8929,16,2,365.91,0.05,276.21,695.23
22529,8930,223,1,235.13,0.05,165.43,223.37
22530,8930,195,4,143.69,0,98.66,574.76
22531,8930,23,1,320.01,0.05,174.57,304.01
22532,8931,164,2,262.92,0,197.58,525.84
22533,8932,181,1,32.34,0.1,22.03,29.11
22534,8933,53,1,162.92,0,99.99,162.92
22535,8933,13,4,275.58,0.1,179.96,992.09
22536,8934,28,1,37.85,0,24.61,37.85
22537,8934,209,1,578.9,0,410.02,578.9
22538,8934,154,1,117.3,0,88.37,117.3
22539,8935,223,3,246.44,0.05,165.43,702.35
22540,8936,62,1,79.03,0,57.17,79.03
22541,8936,222,1,121.74,0,69.67,121.74
22542,8937,213,3,172.01,0,113.3,516.03
22543,8937,145,1,295.16,0.1,208.04,265.64
22544,8937,55,1,305.77,0,171.05,305.77
22545,8937,205,1,116.32,0,76.64,116.32
22546,8937,135,1,101.01,0.2,65.4,80.81
22547,8938,105,1,250.02,0.05,141.58,237.52
22548,8938,170,1,102.45,0.05,78.59,97.33
22549,8939,88,1,343.16,0,192.73,343.16
22550,8940,146,1,119.98,0,73.65,119.98
22551,8941,142,1,201.66,0.05,139.67,191.58
22552,8941,181,1,31.54,0.05,22.03,29.96
22553,8942,72,1,70.72,0.05,51.17,67.18
22554,8942,111,2,91.61,0.05,58.44,174.06
22555,8943,166,1,249.78,0.15,150.8,212.31
22556,8943,77,1,142.72,0,112.34,142.72
22557,8944,212,1,358.36,0,206.89,358.36
22558,8944,72,2,73.79,0,51.17,147.58
22559,8945,185,3,729.38,0.15,430.28,1859.92
22560,8945,1,1,499.95,0.2,342.48,399.96
22561,8946,17,4,436.34,0,254.17,1745.36
22562,8947,104,2,108.0,0,78.97,216.0
22563,8948,7,1,229.92,0.1,157.34,206.93
22564,8948,81,1,580.24,0.15,344.6,493.2
22565,8948,86,1,230.16,0,173.34,230.16
22566,8948,240,1,69.55,0.2,50.93,55.64
22567,8948,87,1,277.79,0,167.56,277.79
22568,8949,225,2,455.21,0,299.56,910.42
22569,8949,155,1,875.85,0,542.53,875.85
22570,8950,236,1,156.03,0.15,91.24,132.63
22571,8951,194,2,69.56,0.15,45.74,118.25
22572,8951,88,1,326.87,0.1,192.73,294.18
22573,8952,140,2,276.3,0.1,145.09,497.34
22574,8952,178,1,414.35,0,331.71,414.35
22575,8953,240,2,69.75,0,50.93,139.5
22576,8953,58,1,265.52,0,151.04,265.52
22577,8953,250,1,87.61,0.1,59.69,78.85
22578,8953,28,1,36.9,0,24.61,36.9
22579,8954,67,1,725.81,0.1,550.89,653.23
22580,8954,242,1,460.32,0.05,294.71,437.3
22581,8954,238,4,145.79,0.05,97.13,554.0
22582,8954,221,1,323.61,0.15,198.57,275.07
22583,8954,74,4,430.75,0,294.02,1723.0
22584,8954,81,1,592.32,0,344.6,592.32
22585,8955,152,2,517.92,0.15,313.12,880.46
22586,8955,208,1,133.52,0,77.13,133.52
22587,8955,61,2,218.62,0,131.77,437.24
22588,8955,47,2,55.33,0,32.86,110.66
22589,8956,174,1,227.25,0,177.69,227.25
22590,8957,189,1,217.13,0,152.5,217.13
22591,8957,194,3,70.13,0,45.74,210.39
22592,8957,234,3,587.12,0,338.7,1761.36
22593,8958,194,2,72.98,0,45.74,145.96
22594,8958,131,1,396.5,0,252.22,396.5
22595,8958,44,2,302.22,0,202.74,604.44
22596,8958,190,2,282.61,0,187.93,565.22
22597,8959,163,3,745.27,0,549.58,2235.81
22598,8959,193,1,134.42,0,102.1,134.42
22599,8959,148,2,103.68,0,82.56,207.36
22600,8960,230,1,161.67,0.1,96.28,145.5
22601,8960,132,2,212.43,0.1,120.01,382.37
22602,8960,54,2,200.26,0.1,119.18,360.47
22603,8961,115,1,766.29,0,473.76,766.29
22604,8961,131,2,393.01,0.05,252.22,746.72
22605,8962,105,1,249.9,0,141.58,249.9
22606,8962,220,3,199.67,0.1,114.26,539.11
22607,8962,133,1,158.2,0.05,88.93,150.29
22608,8962,204,1,488.75,0,276.98,488.75
22609,8962,53,3,164.74,0,99.99,494.22
22610,8962,34,1,166.89,0,110.47,166.89
22611,8963,122,1,351.57,0,227.65,351.57
22612,8963,194,1,72.75,0.15,45.74,61.84
22613,8963,31,1,70.41,0,46.77,70.41
22614,8963,213,1,169.37,0,113.3,169.37
22615,8963,94,1,106.65,0,68.57,106.65
22616,8964,138,1,440.85,0,338.22,440.85
22617,8965,1,2,510.34,0.2,342.48,816.54
22618,8965,8,1,301.8,0,176.29,301.8
22619,8965,179,1,1042.84,0,599.16,1042.84
22620,8966,13,4,271.36,0.1,179.96,976.9
22621,8966,162,1,69.92,0,51.3,69.92
22622,8966,211,2,940.86,0.2,571.02,1505.38
22623,8966,170,2,103.57,0,78.59,207.14
22624,8966,118,1,251.17,0.15,154.62,213.49
22625,8966,35,1,643.13,0.05,402.38,610.97
22626,8967,131,1,394.79,0.1,252.22,355.31
22627,8968,229,1,80.57,0.1,45.59,72.51
22628,8968,62,1,79.1,0,57.17,79.1
22629,8968,55,2,296.62,0.1,171.05,533.92
22630,8969,204,1,498.88,0,276.98,498.88
22631,8970,16,1,348.52,0.05,276.21,331.09
22632,8970,205,2,115.28,0.05,76.64,219.03
22633,8971,237,1,272.38,0.15,208.78,231.52
22634,8972,241,1,278.51,0,215.66,278.51
22635,8972,66,2,138.38,0.1,73.92,249.08
22636,8972,203,1,86.77,0.05,47.88,82.43
22637,8972,135,1,106.87,0,65.4,106.87
22638,8972,178,1,431.81,0,331.71,431.81
22639,8973,207,1,120.7,0,81.24,120.7
22640,8973,95,1,96.51,0,63.87,96.51
22641,8973,196,2,353.51,0,265.94,707.02
22642,8973,17,1,412.95,0,254.17,412.95
22643,8974,92,1,92.92,0.15,59.43,78.98
22644,8974,144,1,362.5,0,289.87,362.5
22645,8974,240,1,70.31,0.2,50.93,56.25
22646,8975,61,1,222.49,0.05,131.77,211.37
22647,8976,41,4,98.35,0,56.98,393.4
22648,8976,100,2,301.65,0.1,201.88,542.97
22649,8977,12,2,152.27,0,85.4,304.54
22650,8978,26,2,95.26,0,66.86,190.52
22651,8979,19,2,472.25,0,282.88,944.5
22652,8979,38,2,364.28,0,200.12,728.56
22653,8979,147,1,715.71,0.1,548.13,644.14
22654,8979,48,1,128.86,0,70.27,128.86
22655,8980,37,1,249.05,0,181.1,249.05
22656,8980,121,1,477.08,0.05,349.32,453.23
22657,8981,69,1,292.53,0.15,187.45,248.65
22658,8982,247,3,26.26,0.1,16.84,70.9
22659,8982,156,5,292.35,0.15,221.85,1242.49
22660,8982,147,2,723.58,0.1,548.13,1302.44
22661,8983,45,4,395.95,0,216.96,1583.8
22662,8984,166,1,265.05,0,150.8,265.05
22663,8984,138,4,463.5,0.05,338.22,1761.3
22664,8984,101,1,143.97,0.05,91.84,136.77
22665,8985,218,2,508.13,0.1,286.67,914.63
22666,8986,142,5,198.89,0.05,139.67,944.73
22667,8987,199,1,141.16,0.05,97.21,134.1
22668,8987,12,1,146.43,0,85.4,146.43
22669,8987,187,1,539.66,0,353.95,539.66
22670,8987,140,4,274.97,0,145.09,1099.88
22671,8987,47,2,53.81,0.05,32.86,102.24
22672,8988,148,1,101.19,0,82.56,101.19
22673,8989,121,3,470.95,0,349.32,1412.85
22674,8989,242,2,482.07,0.05,294.71,915.93
22675,8990,187,1,574.41,0,353.95,574.41
22676,8990,31,2,68.95,0,46.77,137.9
22677,8991,167,1,216.45,0,119.61,216.45
22678,8991,66,1,130.53,0,73.92,130.53
22679,8991,48,3,130.66,0,70.27,391.98
22680,8991,60,1,327.52,0.1,205.28,294.77
22681,8991,189,2,228.21,0.1,152.5,410.78
22682,8992,146,1,122.47,0,73.65,122.47
22683,8992,188,2,182.39,0,111.25,364.78
22684,8992,108,1,165.8,0.15,125.01,140.93
22685,8993,107,1,389.37,0,207.72,389.37
22686,8994,194,2,70.37,0.05,45.74,133.7
22687,8995,92,1,94.43,0,59.43,94.43
22688,8995,72,3,68.72,0.05,51.17,195.85
22689,8996,192,2,110.44,0,64.29,220.88
22690,8996,156,1,278.14,0,221.85,278.14
22691,8997,58,1,262.65,0,151.04,262.65
22692,8997,31,2,68.73,0,46.77,137.46
22693,8998,175,1,194.68,0,143.25,194.68
22694,8999,38,1,365.21,0.05,200.12,346.95
22695,9000,240,1,71.1,0,50.93,71.1
22696,9000,73,1,287.22,0,201.32,287.22
22697,9000,194,1,69.45,0.05,45.74,65.98
22698,9001,16,3,354.78,0.15,276.21,904.69
22699,9001,26,1,98.64,0.1,66.86,88.78
22700,9001,142,3,193.03,0.15,139.67,492.23
22701,9002,95,1,98.68,0.05,63.87,93.75
22702,9002,74,1,441.24,0.1,294.02,397.12
22703,9002,46,1,233.8,0,164.68,233.8
22704,9002,74,2,422.34,0,294.02,844.68
22705,9002,37,2,248.49,0,181.1,496.98
22706,9002,250,1,88.2,0.1,59.69,79.38
22707,9003,222,1,119.29,0.05,69.67,113.33
22708,9003,22,1,306.02,0,179.68,306.02
22709,9004,142,4,195.96,0.1,139.67,705.46
22710,9005,217,1,240.77,0,161.65,240.77
22711,9006,78,4,346.13,0.05,186.51,1315.29
22712,9006,27,1,582.06,0.1,450.05,523.85
22713,9006,103,2,84.5,0.1,53.39,152.1
22714,9006,224,1,154.41,0,104.59,154.41
22715,9006,106,1,63.43,0,49.37,63.43
22716,9007,30,1,205.26,0,140.07,205.26
22717,9007,220,2,198.33,0.1,114.26,356.99
22718,9008,190,1,268.74,0.05,187.93,255.3
22719,9008,33,1,312.68,0.05,240.0,297.05
22720,9009,60,1,331.19,0,205.28,331.19
22721,9010,47,2,53.03,0,32.86,106.06
22722,9010,135,2,102.03,0.05,65.4,193.86
22723,9011,215,1,98.16,0,69.53,98.16
22724,9011,70,3,257.07,0,170.82,771.21
22725,9011,167,3,201.97,0,119.61,605.91
22726,9011,34,1,173.05,0.2,110.47,138.44
22727,9012,78,1,348.09,0.1,186.51,313.28
22728,9012,236,2,153.26,0,91.24,306.52
22729,9013,186,1,60.36,0.05,46.23,57.34
22730,9014,81,2,611.54,0,344.6,1223.08
22731,9014,84,1,120.79,0,77.66,120.79
22732,9014,150,3,154.08,0,105.94,462.24
22733,9014,123,2,342.58,0,203.32,685.16
22734,9014,7,3,225.6,0,157.34,676.8
22735,9015,136,2,427.14,0.05,314.0,811.57
22736,9015,136,2,450.65,0,314.0,901.3
22737,9015,97,1,326.68,0,244.57,326.68
22738,9016,203,2,81.39,0.1,47.88,146.5
22739,9016,4,1,288.9,0,162.5,288.9
22740,9017,188,3,178.83,0,111.25,536.49
22741,9017,207,2,117.27,0,81.24,234.54
22742,9017,7,2,228.28,0.05,157.34,433.73
22743,9018,98,1,289.27,0.05,200.98,274.81
22744,9018,170,1,100.63,0,78.59,100.63
22745,9018,30,2,218.61,0.15,140.07,371.64
22746,9019,85,3,305.59,0,176.67,916.77
22747,9019,65,2,704.83,0,404.38,1409.66
22748,9019,140,1,260.08,0,145.09,260.08
22749,9019,179,1,1047.69,0,599.16,1047.69
22750,9020,64,1,346.38,0,232.12,346.38
22751,9021,5,1,270.48,0.05,193.54,256.96
22752,9021,104,2,109.56,0.05,78.97,208.16
22753,9021,117,1,324.15,0.2,199.4,259.32
22754,9021,138,4,434.71,0.15,338.22,1478.01
22755,9022,221,2,326.23,0.15,198.57,554.59
22756,9022,224,1,159.07,0,104.59,159.07
22757,9022,228,1,360.98,0,201.28,360.98
22758,9022,145,1,301.15,0,208.04,301.15
22759,9022,90,1,301.3,0.05,236.61,286.24
22760,9022,199,2,138.62,0,97.21,277.24
22761,9023,182,1,163.51,0,105.28,163.51
22762,9024,82,1,346.56,0,265.92,346.56
22763,9025,91,2,122.5,0,67.8,245.0
22764,9025,64,1,353.22,0.15,232.12,300.24
22765,9025,202,5,89.34,0,58.28,446.7
22766,9026,93,1,202.55,0.1,119.43,182.3
22767,9026,220,1,208.83,0,114.26,208.83
22768,9026,223,1,239.37,0,165.43,239.37
22769,9027,4,2,308.78,0,162.5,617.56
22770,9027,109,2,38.56,0.05,26.78,73.26
22771,9028,227,2,137.72,0,97.19,275.44
22772,9029,11,3,948.43,0,586.9,2845.29
22773,9029,210,2,131.39,0.05,100.75,249.64
22774,9029,188,3,189.75,0.05,111.25,540.79
22775,9029,62,1,76.03,0,57.17,76.03
22776,9030,249,2,523.78,0.05,360.12,995.18
22777,9031,102,1,239.79,0,161.47,239.79
22778,9031,53,2,159.67,0.05,99.99,303.37
22779,9032,207,1,120.16,0,81.24,120.16
22780,9032,228,1,354.31,0,201.28,354.31
22781,9032,1,2,502.11,0,342.48,1004.22
22782,9033,241,2,278.58,0,215.66,557.16
22783,9034,74,1,429.58,0,294.02,429.58
22784,9035,172,3,388.66,0,250.31,1165.98
22785,9035,77,1,142.36,0.1,112.34,128.12
22786,9035,250,1,88.56,0.1,59.69,79.7
22787,9035,214,1,110.92,0.1,83.91,99.83
22788,9036,51,1,195.53,0.05,111.25,185.75
22789,9036,228,1,359.73,0.1,201.28,323.76
22790,9036,121,1,462.93,0,349.32,462.93
22791,9036,87,2,261.67,0,167.56,523.34
22792,9037,198,1,216.11,0,168.54,216.11
22793,9037,169,3,468.05,0.05,256.4,1333.94
22794,9037,225,1,465.69,0.15,299.56,395.84
22795,9038,236,3,161.23,0.2,91.24,386.95
22796,9038,104,3,111.42,0,78.97,334.26
22797,9038,239,1,92.12,0,70.61,92.12
22798,9039,233,3,307.63,0,221.21,922.89
22799,9039,186,2,62.82,0,46.23,125.64
22800,9039,102,2,232.78,0,161.47,465.56
22801,9039,129,1,408.54,0,259.11,408.54
22802,9039,143,2,296.04,0,176.21,592.08
22803,9040,190,1,281.74,0,187.93,281.74
22804,9040,74,1,433.12,0,294.02,433.12
22805,9040,137,1,249.58,0,160.22,249.58
22806,9041,48,1,122.73,0.05,70.27,116.59
22807,9041,125,1,87.32,0,67.59,87.32
22808,9041,221,1,336.92,0,198.57,336.92
22809,9042,87,1,258.11,0,167.56,258.11
22810,9042,93,1,215.83,0,119.43,215.83
22811,9042,45,1,385.17,0,216.96,385.17
22812,9042,10,1,550.26,0,309.13,550.26
22813,9042,208,1,132.43,0.1,77.13,119.19
22814,9042,230,1,161.35,0,96.28,161.35
22815,9043,16,1,359.76,0,276.21,359.76
22816,9043,227,1,135.42,0,97.19,135.42
22817,9044,82,2,331.17,0,265.92,662.34
22818,9044,171,1,52.36,0.05,35.09,49.74
22819,9044,6,1,17.76,0,10.68,17.76
22820,9044,223,1,238.64,0.1,165.43,214.78
22821,9044,84,2,123.4,0.1,77.66,222.12
22822,9045,94,2,105.17,0.1,68.57,189.31
22823,9045,36,1,452.75,0,267.8,452.75
22824,9045,246,4,191.79,0,139.11,767.16
22825,9045,153,3,700.53,0,412.01,2101.59
22826,9045,14,1,48.02,0.05,35.41,45.62
22827,9045,43,1,930.23,0,539.89,930.23
22828,9046,151,1,106.75,0.05,71.74,101.41
22829,9046,23,1,312.89,0,174.57,312.89
22830,9046,179,1,1095.29,0,599.16,1095.29
22831,9046,7,1,233.74,0,157.34,233.74
22832,9047,159,2,116.13,0,86.96,232.26
22833,9047,21,2,53.87,0,40.2,107.74
22834,9048,238,1,149.58,0.1,97.13,134.62
22835,9049,218,2,483.65,0,286.67,967.3
22836,9049,153,1,678.81,0,412.01,678.81
22837,9049,211,2,899.63,0,571.02,1799.26
22838,9050,65,2,729.27,0.1,404.38,1312.69
22839,9050,217,1,254.45,0,161.65,254.45
